match_id,model,baseline,seed,round,coop,reward,cumulative_reward
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,13,1.0,9.345327632177181,96.2473323777032
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,14,1.0,9.548831071124255,105.79616344882746
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,15,1.0,9.749779258891781,115.54594270771923
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,16,1.0,9.949155358413602,125.49509806613284
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,17,1.0,10.147565358052827,135.64266342418566
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,18,1.0,10.34538210026481,145.98804552445046
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,19,1.0,10.542834720732635,156.53088024518308
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,20,1.0,10.740063933967036,167.27094417915012
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,21,1.0,10.749659515984732,178.02060369513487
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,22,1.0,10.74979348231664,188.7703971774515
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,23,1.0,10.74987473933614,199.52027191678766
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,24,1.0,10.749924025067646,210.27019594185532
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,25,1.0,10.749953918690487,221.0201498605458
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,26,1.0,10.749972050205368,231.7701219107512
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,27,1.0,10.749983047567767,242.52010495831894
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,28,1.0,10.749989717820949,253.27009467613988
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,29,1.0,10.749993763539791,264.0200884396797
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,30,1.0,10.74999621739444,274.7700846570741
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,31,1.0,10.749997705733296,285.5200823628074
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,32,1.0,10.749998608456735,296.2700809712641
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,33,1.0,10.749999155986284,307.0200801272504
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,34,1.0,10.74999948807978,317.7700796153302
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,35,1.0,10.749999689504683,328.5200793048349
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,36,1.0,10.749999811675067,339.27007911651
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,37,1.0,10.749999885775154,350.0200790022851
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,38,1.0,10.749999930719127,360.77007893300424
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,39,1.0,10.749999957979028,371.52007889098326
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,40,1.0,10.749999974512992,382.27007886549626
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,41,1.0,10.74999998454135,393.02007885003763
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,42,1.0,10.749999990623852,403.7700788406615
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,43,1.0,10.749999994313079,414.5200788349746
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,44,1.0,10.74999999655071,425.27007883152527
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,45,1.0,10.7499999979079,436.02007882943315
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,46,1.0,10.749999998731074,446.77007882816423
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,47,1.0,10.749999999230358,457.52007882739457
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,48,1.0,10.749999999533191,468.2700788269278
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,49,1.0,10.749999999716866,479.02007882664464
deepseek_v32__vs__always_cooperate__seed105,DeepSeek-V3.2,Always Cooperate,105,50,1.0,10.749999999828269,489.7700788264729
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,1,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,2,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,3,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,4,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,5,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,6,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,7,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,8,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,9,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,10,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,11,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,12,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,13,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,14,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,15,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,16,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,17,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,18,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,19,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,20,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,21,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,22,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,23,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,24,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,25,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,26,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,27,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,28,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,29,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,30,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,31,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,32,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,33,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,34,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,35,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,36,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,37,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,38,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,39,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,40,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,41,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,42,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,43,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,44,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,45,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,46,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,47,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,48,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,49,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,50,0.0,0.0,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,1,0.25,-2.0,-2.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,2,0.0,0.0,-2.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,3,0.0,0.0,-2.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,4,0.0,0.0,-2.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,5,0.75,-6.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,6,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,7,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,8,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,9,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,10,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,11,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,12,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,13,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,14,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,15,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,16,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,17,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,18,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,19,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,20,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,21,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,22,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,23,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,24,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,25,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,26,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,27,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,28,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,29,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,30,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,31,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,32,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,33,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,34,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,35,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,36,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,37,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,38,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,39,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,40,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,41,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,42,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,43,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,44,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,45,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,46,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,47,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,48,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,49,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,50,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,1,1.0,-8.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,2,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,3,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,4,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,5,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,6,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,7,0.0,0.0,-8.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,8,1.0,-8.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,9,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,10,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,11,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,12,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,13,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,14,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,15,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,16,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,17,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,18,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,19,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,20,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,21,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,22,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,23,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,24,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,25,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,26,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,27,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,28,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,29,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,30,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,31,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,32,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,33,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,34,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,35,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,36,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,37,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,38,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,39,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,40,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,41,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,42,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,43,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,44,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,45,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,46,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,47,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,48,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,49,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,50,0.0,0.0,-16.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,1,0.5,-4.0,-4.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,2,1.0,-8.0,-12.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,3,1.0,-8.0,-20.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,4,0.75,-6.0,-26.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,5,1.0,-8.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,6,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,7,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,8,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,9,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,10,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,11,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,12,0.0,0.0,-34.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,13,0.0,0.0,-34.0
