match_dir,t,seat,agent,kind,action,coop,obs_action,obs_coop,reward,B_eff,B_base,obs_coop_mean,r_obs_prev,r_obs_next,streak_prev,streak_next,gtft_action,N,M,p,lam,seed,switched,matches_gtft
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,3,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8000000000000002,2,3,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,4,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8000000000000002,0.8,3,4,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,5,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,4,5,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,6,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.7999999999999999,5,6,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,7,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,6,7,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,8,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,7,8,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,9,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,8,9,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,10,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,9,10,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,11,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,10,11,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,12,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,11,12,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,13,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,12,13,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,14,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,13,14,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,15,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,14,15,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,16,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,15,16,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,17,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,16,17,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,18,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,17,18,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,19,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,18,19,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,20,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,19,20,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,21,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,20,21,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,22,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,21,22,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,23,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,22,23,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,24,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,23,24,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,25,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,24,25,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,26,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,25,26,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,27,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,26,27,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,28,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,27,28,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,29,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,28,29,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,30,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,29,30,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,31,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,30,31,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,32,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,31,32,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,33,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,32,33,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,34,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,33,34,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,35,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,34,35,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,36,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,35,36,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,37,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,36,37,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,38,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,37,38,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,39,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,38,39,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,40,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,39,40,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,41,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,40,41,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,42,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,41,42,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,43,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,42,43,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,44,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,43,44,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,45,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,44,45,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,46,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,45,46,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,47,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,46,47,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,48,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,47,48,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,49,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,48,49,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,50,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,49,50,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,1,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.0,0.8,0,1,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,2,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,1,2,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,3,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8000000000000002,2,3,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,4,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8000000000000002,0.8,3,4,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,5,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,4,5,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,6,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.7999999999999999,5,6,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,7,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,6,7,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,8,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,7,8,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,9,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,8,9,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,10,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,9,10,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,11,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,10,11,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,12,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,11,12,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,13,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,12,13,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,14,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,13,14,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,15,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,14,15,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,16,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,15,16,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,17,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,16,17,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,18,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,17,18,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,19,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,18,19,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,20,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,19,20,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,21,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,20,21,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,22,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,21,22,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,23,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,22,23,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,24,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,23,24,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,25,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,24,25,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,26,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,25,26,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,27,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,26,27,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,28,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,27,28,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,29,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,28,29,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,30,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,29,30,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,31,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,30,31,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,32,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,31,32,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,33,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,32,33,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,34,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,33,34,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,35,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,34,35,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,36,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,35,36,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,37,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,36,37,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,38,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,37,38,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,39,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,38,39,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,40,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,39,40,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,41,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,40,41,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,42,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,41,42,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,43,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,42,43,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,44,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,43,44,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,45,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,44,45,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,46,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,45,46,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,47,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,46,47,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,48,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,47,48,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,49,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,48,49,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,50,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.7999999999999999,0.7999999999999999,49,50,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,1,4,grok_41_fast,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.0,0.8,0,1,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,2,4,grok_41_fast,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,1,2,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,3,4,grok_41_fast,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8000000000000002,2,3,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,4,4,grok_41_fast,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8000000000000002,0.8,3,4,0,5,2,0.0,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m2__p0.00__l0.00__s101,5,4,grok_41_fast,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,4,5,0,5,2,0.0,0.0,101,0.0,1.0
